Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
101597.0,0.91311613528992,1.1453810871791,-4.60287793273505,2.09180337375362,-0.473223859280585,-2.0854358325571,-1.67124403232231,0.0943965856348779,0.337798765397573,-4.4318096317282,4.87197985976052,-5.39522117678937,1.33250215621937,-4.60379669207464,-0.77731354811867,-2.57189156103509,-3.00361530529652,-0.225441388417525,0.252273565031692,0.50898474829098,0.40141574109896,-0.0849334160429759,-0.197684434494785,-0.283271078982557,0.387597335722074,-0.553526986386025,0.516274456782261,0.270828187083758,147.87
63205.0,-0.762721839282903,0.382738973089448,1.86972368227994,-1.53702012189268,0.246844085941518,1.04387672815092,-0.0947208428908041,0.559272256818746,0.488515298983852,-0.814016475432452,-0.174807963537206,0.363953227571779,-0.229569777399999,-0.433835728906676,-0.72786733321361,0.647168163312669,-0.792663822071412,0.182743334114788,-0.0284368312488692,0.0422598157758077,-0.102378907403811,-0.0731005728719056,-0.313610892567088,-1.21432410321889,-0.0371047872342406,0.943231648793839,0.272473963999754,0.124623567675966,1.0
165981.0,-5.76687873469586,-8.40215367768915,0.0565432462509224,6.9509829448522,9.88056402552862,-5.77319176920948,-5.74887919911031,0.721742893680168,-1.07627357886614,2.68866993252224,-1.47514531556892,-0.0504679838548109,0.11350047541885,0.98434361557577,0.363968739240705,-0.674356809209657,0.327463514418321,0.0914699151148088,1.30794073758635,2.49322389130791,0.880395096548056,-0.130435547668829,2.24147141354365,0.665345536539228,-1.89004142193457,-0.120802763842984,0.0732685585796402,0.583799418317518,0.0
97235.0,-17.5375916846763,12.3525186682391,-20.1346128135864,11.1227714331133,-14.5710801396343,-0.381622313270995,-23.9286610291615,-4.72492103304407,-8.6030380974132,-15.2318333653018,4.41705461009659,-12.8935202086054,-0.10962845638889,-3.54722989444144,-2.17782399757845,-10.4020683266181,-18.3720191223339,-8.31409231206699,2.43582348553379,1.9251025961188,-4.35221313065903,2.38904092140055,2.01912792631133,0.627191869568278,-1.08599721239039,-0.0718032360759346,-3.83819790404877,-0.802564460951448,9.82
61972.0,-0.303047771865808,1.29682847097134,0.721236872527861,0.997836574641761,-0.181849410071502,-0.785637639662513,0.527266598720417,0.16439388135759,-0.94482661635573,-0.428849098103784,-0.372304500832757,0.914325395079748,1.68315526403305,0.311508880538964,0.807028048073229,-0.219357992746152,-0.132076288026833,-0.0680814566801216,0.327218465430321,0.0015875319851177,0.202527353623394,0.549480526374153,-0.0328150504782532,0.437121203670161,-0.0731638850439513,-0.33382118793152,-0.0395864430315725,-0.0134998381050304,27.22
40086.0,1.08369268125484,1.17950120574809,-1.34615039129229,1.99882440095464,0.818034176163642,-0.771419407716543,0.230307373480955,0.0936831311994367,-0.167594341704434,-1.95980925751416,2.80433477984687,0.312424168769405,-0.595976467281167,-4.66257695501824,-0.299515020029103,1.00141391934549,3.90282478361756,1.61960922680862,-0.888087464222472,-0.0601585380014646,-0.311999618117422,-0.639699711353317,-0.120249014807271,-0.180217694458199,0.609282565276013,-0.339524442352566,0.0967012906089022,0.114971915513805,1.0
68792.0,-1.90878717093948,-1.89531802476466,2.31659884144619,-2.72017032952042,0.467936884043483,-1.09281201638351,-0.431054257442236,0.187473227901504,1.85355049194602,-2.01153941214823,1.49581082815413,1.03696881284812,-1.02854415383702,-0.0399151250472918,0.815356011279676,-0.941815515822178,-0.148757911816332,0.649024813431449,0.396718554915334,0.543253585069417,0.416497772973296,0.922059892014599,0.0861713892914365,0.239938409966268,0.611853493562322,-0.749455650070117,-0.125342627371771,-0.125500650302845,118.66
87209.0,1.99501455419682,-0.136854452315978,-0.700743865433594,1.33972818262039,0.141749389680493,0.322485731649984,-0.228162205007832,0.0237126170625454,1.16449977421328,-0.0332270693841704,-2.09900414798269,0.703549196996513,0.524727669204191,-0.434614847828747,-1.15361494066417,-0.205564495364657,-0.404236472875244,-0.699995428080714,0.530494784594349,-0.226811103712753,-0.579671385794089,-1.33333276557044,0.306776512801445,-1.13268723071093,-0.17619178751466,-1.03922299066122,0.0597824750734426,-0.0397607438145134,9.99
79454.0,1.14418798870568,-0.668446208486308,0.923432911839689,-0.812858615412213,-1.34301204133703,-0.220618021984815,-0.96087591331866,0.416876130363605,2.01690221823152,-0.8636749221328,1.13069935250577,-0.078766841133663,-3.30392303584655,0.70982314867064,1.15139487409578,-0.451313874097435,0.135079970192712,0.550998276687651,0.431646261399898,-0.353088993079674,0.0444371333394158,0.222828967210108,0.0440055016411977,0.162639097412265,0.264478163671106,-0.676473930479732,0.0861651612033399,0.0170596863941688,1.0
147039.0,0.0927760312997568,-4.25883738536663,-3.27511546805315,-0.520346671058102,-0.320209304934171,1.40441241540532,0.838895807555718,-0.0050936665142806,-0.844639260557006,0.425485142149102,0.883814756889337,-0.33340985134972,-0.632311304988476,0.739547645898305,0.281592067864326,0.33989817937434,0.713991841143865,-1.89021552025903,-0.183746964230268,2.00394232093439,0.987473461727199,0.486869497517146,-0.870540233563506,-0.867180155424028,-0.316223388113212,-0.050946858046904,-0.216285593504295,0.0900985018125224,1065.62
84204.0,-1.92745281973369,1.82762056700016,-7.01949468454197,5.34830323951426,-2.73918788004738,-2.10721929638307,-5.01584797563431,1.20586815982046,-4.38271250852199,-8.33770697381781,7.19030608944843,-9.42484446049178,-0.223292646427513,-12.8754942229841,-0.071918160688794,-6.2999613976222,-12.719207160428,-3.74017615583058,0.844059610296466,2.17270905626492,1.37693832294098,-0.792016725563067,-0.771414187530036,-0.379574271539528,0.718716522008066,1.11115125599517,1.27770725705846,0.819081152045361,512.25
27187.0,-24.5902447690465,14.0445667815106,-26.2787005866145,6.32008926518927,-18.2245126736673,-4.60996782569686,-17.6810033715155,16.2136267471409,-3.79409346877414,-8.37275316035861,4.90168265513877,-6.87283866404082,0.769776762734501,-6.82658448658054,-0.0544341798176028,-6.08495266503583,-12.375270529796,-4.81034474126699,0.936742237936608,1.64920202229571,1.77706277243531,-1.80487368611576,-1.14060456917063,0.152234466415679,1.71599702403257,-0.22047119903665,1.43495058143483,0.422491857762666,99.99
148342.0,-0.691695269211969,-0.96852194552959,2.16146965245772,-2.02323648990672,-0.698637366162844,-0.205228782377973,-0.910625102608154,0.303707339465704,-0.577270876616591,-0.0295942312624797,0.580155578739092,0.800389505690761,1.10832345997305,-0.693442790245999,-0.522861021114119,-0.503615987850309,-0.790787844399556,1.97784765108359,-1.27239479961986,-0.239902015535001,0.0547229605971467,0.507094197576234,0.191537257448238,0.0712941345284779,-1.04223895433796,1.11031840475075,0.114222947437099,0.187058182154538,44.0
25899.0,1.04357491333643,-0.918705306928291,0.146292142631703,-0.188940654821673,-1.2854709466488,-1.30295431904871,0.0490449618221033,-0.406314399547914,-0.937103647681961,0.528470837595048,-0.166737147921685,0.439092469310605,0.63169244386015,-0.0181285380018081,-0.12174851972781,-1.95671675176317,0.48226846378333,0.387857198929329,-0.721703768278524,-0.140935120785061,-0.306046525489777,-0.631542925942325,-0.0941432093607367,0.988330741351017,0.318932945150137,1.03934509535447,-0.0962256973277767,0.0337800818064081,174.98
28692.0,-29.2003285905744,16.1557014298057,-30.0137124857248,6.47673117996833,-21.2258096535165,-4.90299739658728,-19.791248405247,19.1683273897301,-3.61724178604255,-7.87012194292549,4.06625507293473,-5.66149242261771,1.29295014454242,-5.07984568135779,-0.126522740416921,-5.24447151974264,-11.2749725851252,-4.67843652929376,0.650807370688892,1.71586182428358,1.8093709332884,-2.17581520342142,-1.3651041075509,0.174286359566544,2.10386807204715,-0.209943999130567,1.27868097084218,0.372392714338541,99.99
36818.0,-2.80214938462224,-2.00336884424449,1.93454186624799,0.719987228594993,2.99943322337802,-2.05721309923648,-1.10029704828995,0.345933484196185,-0.627798533624599,-0.293705228127465,0.690472466307956,0.441970533976436,-0.387004224869105,0.536330390475194,-0.0948407812129611,0.571641685235632,-0.97983380187125,0.766404313329221,-0.467257549882458,0.684865871143126,0.361281266786008,0.032626528066496,0.172866422274646,-0.022279997418216,0.747145342168642,-0.399514367724583,-0.0781102715609491,0.111295389759756,30.0
128733.0,-0.895189391724357,1.49124385780496,-0.548949559756581,-0.542847345496608,-0.273443059852314,-1.25894994984301,0.29442890405764,0.654136747096796,-0.190774633411363,-0.553083641264218,-1.18905138192096,0.477199942009111,0.144252865157349,0.674635658030773,-0.46457773052804,0.130571935910697,-0.0780339097097434,-0.691378128084321,-0.12863960683901,-0.120531529851324,-0.203556088558888,-0.618293347758664,0.183749270612201,0.0353413889458483,-0.392345449064126,0.14644689513055,0.106535173856377,0.0231422401325097,9.99
57073.0,-1.73207549358542,0.578222215740362,0.453474382050254,-1.76596419307936,-1.29892655315249,0.539097590381141,0.209678438001672,0.952679227162315,-1.73184187907607,-0.427826021505766,0.942841569944247,-0.45711462169628,-1.53722681403978,0.732823402490534,-0.882236264316016,0.643251651650115,1.09525353895967,-1.73810614453111,-0.118393889597593,-0.412787875997156,0.366963286770026,0.73678936567163,-0.284901585316618,-0.274201295259458,0.604378022595852,-0.119915721701646,-0.392292973169755,-0.163115306006279,170.0
69891.0,-0.388855452530495,0.766350275399269,2.05800373344448,1.31661950674921,0.197951294006749,-0.0180339005167439,0.976181325304552,-0.357065170232322,0.050889831933465,0.211561304883472,-0.356824579006211,-0.650180569038485,-1.57657175703344,-0.128123579428317,0.448213728273444,-1.42354369872857,0.633664332572453,-0.681900290938526,0.685715842413886,0.0389750713000463,-0.0942364579934102,0.206956967119601,-0.252490676323647,0.393755101528913,-0.0293486657077062,-0.276660540356938,-0.318031673559784,-0.331638349619001,18.05
90434.0,1.84843255870069,0.373363986127128,0.269271959391459,3.8664379415194,0.0880619529195074,0.970447127520637,-0.721945223774171,0.235983234601773,0.68349097039929,1.16633490493514,1.29753126342192,-1.92096557218829,1.88504688159055,1.32322534924524,-2.04448189781674,1.31765504618758,-0.441075927559015,0.804104385470907,-1.65833855716456,-0.282777066493116,0.103562657365634,0.620953629260106,0.197076838828891,0.69239236422978,-0.206530110838823,-0.021327853364964,-0.019822802502992,-0.0426818320481336,0.0
79229.0,1.24645772345963,-0.383810690060858,0.900681381769255,-0.720236958314934,-1.25380681747053,-0.836985972268089,-0.605590420436253,-0.0056234460907222,1.89509046684857,-1.06553503829784,-0.521005522496798,0.482353003255289,-0.528058595972353,-0.0518342562280406,1.32554583625536,-0.419802058184019,-0.116865127168127,0.247298104296643,0.559112907496208,-0.156962150321002,-0.0179115758169131,0.174505030603373,-0.0297700566923643,0.396191528867445,0.483659020844886,-0.684971160902071,0.0904656564617266,0.0342538194717505,1.0
111137.0,2.10368339073905,0.0305029416505572,-1.43868243444498,0.328225949511905,0.350530668408206,-0.731849294750171,0.0220854462509539,-0.319947712942269,2.15538404933194,-0.450025988249997,-0.158018298157508,-2.65590606373237,1.09026979122283,2.02315594143735,0.255378870382894,-0.181604763712064,0.117298982667324,0.557771664657523,-0.276774869620048,-0.302896582270527,0.0879413911288963,0.618465206100552,-0.00147033083971,0.418123923509208,0.344581857303995,-0.473182596834918,-0.0277841926407597,-0.0575675658497097,1.0
132174.0,-0.653274373922853,-0.555623383377159,1.16461486261784,-1.13690603879392,-1.15893493892135,0.347023017452601,-0.960905748936365,0.705601702504969,-0.894929018399175,0.08617321761556,0.222121565597703,-0.10419839658594,0.308284912801817,-0.249562759086652,-0.216312458020353,1.32826379717452,0.226568037136969,-0.148118881066601,1.77870634269146,0.374862828684396,0.480673441918124,1.05118856814058,0.17496924668663,-0.447550862185805,-0.870336908257326,-0.143131191430163,0.102650475077846,0.0842600683735636,96.0
132086.0,-0.361427838541789,1.13347191665669,-2.97136044013455,-0.283072525739314,0.371451592836109,-0.574679962140979,4.03151344147581,-0.934397840999575,-0.768254682100259,-2.24811517395215,-0.482409384022894,-0.690550364277623,0.181274905167329,-2.37255179777895,-0.0068680461366328,0.146399068662885,1.75931419392615,1.08303951438991,-0.391047742407487,-0.0258616224927044,0.110814637422018,0.563860612681898,-0.408436059432732,-0.880078912517905,1.40839232295512,-0.137402363335706,-0.001249817072624,-0.18275089691206,480.72
146617.0,2.01162682030036,0.0919686220688857,-1.61049483328074,0.349892400500521,0.367335788050201,-0.665185972649994,0.0831775703073732,-0.0954237423719816,0.239722867151809,-0.207695726796233,1.27740967562482,0.831612659506625,-0.175929367227779,-0.611171632814401,-0.494928293006443,0.464483233264125,0.298001924327735,0.142472118583074,0.271439586207621,-0.15126430269653,-0.299766169237033,-0.809765564353263,0.348717186741767,0.666609864132956,-0.318765257669351,0.142592081658477,-0.0677808669601909,-0.0383458398917412,5.49
44022.0,0.647704399569957,-2.5039052592163,-0.0607408974917158,-1.31233274747936,-1.61972941755861,0.400628125844156,-0.759467727577713,0.0829589148703388,-1.89799298413344,1.36407332433048,0.763015267801218,-0.655567622812896,-0.0891766754690501,0.0403210183123199,0.486711000608025,0.0044425628807575,0.256679362129882,0.359766129719439,-0.17958432093937,0.492383394337229,-0.0868082471170271,-0.89061775766822,-0.252644474975439,-0.724637465707285,-0.0591996524567579,-0.397580911300275,-0.0296023647053546,0.0812544816593942,435.7
56703.0,1.19704827379311,-0.516516872267276,0.445304982112958,-0.260483755061885,-0.645503946197992,0.126350851501844,-0.509841837284006,0.080491811686955,-1.26200804692374,0.817987332213451,1.25433044430322,0.970095219782201,0.980227335428427,0.184030205990991,0.45450882174139,-1.15045007307155,-0.300066524447989,0.906310411328659,-0.83866347704525,-0.371207559025782,-0.572872789666697,-1.29654730338537,0.188383280966876,-0.340980840875313,-0.0403203488640702,0.0586746808532907,0.0067453855218606,0.0203075527661847,56.19
141693.0,-1.50498250633957,-0.075018505727461,2.04148449081658,-0.194838797047813,-0.47267829488935,0.111899241527069,0.57065879655108,0.16285543625863,0.754941647109446,-0.849787858816207,-1.61363144007944,-0.325679459093892,-0.874079530104641,-0.569835928271881,-0.749908107379525,0.0186264369129379,-0.170931433613574,-0.204152104027005,0.275925466326979,0.0566003781088344,-0.308115543835564,-0.633223635999991,0.0701786390777697,-0.126908072096327,0.4433645588178,0.216572615036796,0.191397055942592,0.137069185412617,150.0
156153.0,0.145152965329236,1.13721341129005,-1.07041327242733,0.0208307106312246,0.261001045480323,-1.40314910685547,0.753037622354232,0.0524876259281167,-0.281509850736793,-1.2142271061025,-0.49786501093953,0.276811761621666,0.723944202784531,-0.759755480159256,0.582406802510205,0.211746423976456,0.628947742132204,0.681700920491768,-0.283083662080347,-0.124485220664652,0.350190906493478,0.988577054165561,-0.022953635635943,-0.0170354263628583,-0.233332489044981,-0.155830558280382,-0.0742005617504254,-0.040444830814092,42.81
66883.0,1.21772427452892,-0.627781182317182,1.1942833179904,0.605758479046562,-1.29052066486498,0.380356513383686,-1.09442608955678,0.269765576613645,-0.39771945229836,0.839999178174622,0.295282277370183,0.51400673450094,-0.12589572158203,-0.251582560464149,-0.64157192491294,-1.07017726667313,-0.353112663549583,1.93130483759935,-0.612779711589835,-0.524200568830147,-0.393476782515184,-0.544247242132135,0.0214428437901598,-0.0605209830407918,0.293121981962513,-0.387737532228316,0.0878677763427217,0.0306242153113783,21.1
135459.0,2.11001994175375,-0.56722267886528,-1.50495575944928,-0.670864214849788,-0.0947900856906801,-0.61275776031303,-0.123264410506098,-0.229932772607403,-1.17196496759,1.08728850972048,1.05605548619288,0.941974876109355,0.84206625791867,0.475600450258557,-0.291591549926407,-1.36742752363962,-0.401911568440493,0.94495058323187,-0.540601359122348,-0.493763910992941,-0.458905462132504,-0.899242475004387,0.362031996114916,0.691102964002895,-0.342511136563242,0.350469062085162,-0.0794753023503495,-0.0597061367901129,30.0
44393.0,-4.61746102917986,3.66339525318756,-5.29744641020372,3.88095965427288,-3.26355091342907,-0.918546733700683,-5.7152620778107,0.831039550183167,-2.45703377841015,-5.72681709632961,3.52572598717089,-6.48911156043177,-1.01279063167124,-7.05231095228929,0.78444540329242,-6.77397674966222,-8.58807007314333,-4.51089174541971,1.14787783834912,-0.34645583270524,2.69817489528664,-0.0270808907137453,0.366775230313112,-0.123011441662663,-0.300456526768528,-0.239996239629945,-0.183463054061235,-0.0733597031884566,1.0
88737.0,1.91782653091941,0.951966571156228,-2.05920551344214,3.83399771227534,1.66819219140891,0.769825697337707,0.23246305671161,0.107940567202011,-1.14364568858013,0.541699242973355,0.301977229683697,0.257697090947377,0.709147651977866,-2.420715975085,-1.99774018079568,1.50669615001484,0.799832475247662,1.16276426158317,-1.15062735713932,-0.115922317627863,0.0152553539964535,0.239994342022941,-0.111915984520572,-0.380575889863537,0.370994788995014,0.189116547062326,-0.0058232806791896,-0.0121050906997506,9.21
169142.0,-1.92788332105459,1.12565266367046,-4.51833064132991,1.74929253346589,-1.56648729197754,-2.01049423115212,-0.882849830858081,0.697211109261327,-2.0649452874475,-5.58779378195338,2.1157951772133,-5.4174240819973,-1.23512263142388,-6.66517689463338,0.401700686738171,-2.89782511671737,-4.57052943365069,-1.31514721385427,0.391167040935071,1.25296673470361,0.778583978950071,-0.319188818860513,0.639418961153121,-0.294885040380029,0.537502535542985,0.788395056528708,0.292679966295281,0.147967928722538,390.0
141565.0,0.1149650477972,0.76676154669164,-0.494132199415659,0.116771978233793,0.86816853524791,-0.477982006349535,0.438495665220681,0.0630733402552484,-0.186207089214194,-0.159325098707444,1.20030360709416,0.281744446861465,-0.623844030466212,-0.658246292064356,-0.155888356613225,0.0562273489244218,0.653662125212474,0.33465531172159,1.02892683645358,0.0621985703923592,-0.284412898740297,-0.706865471630836,0.131404855625717,0.600742122018719,-0.604264275304309,0.26293785502267,0.0991446312768992,0.0108097183119463,4.49
150977.0,2.20178035164081,-0.670621645540838,-2.09799708989292,-0.839323027800985,-0.265038628906593,-1.87143649477268,0.24380013796281,-0.575126427625707,-0.776544206369611,0.95592895344224,-0.805100841442849,-1.35750173626008,-1.30633061327236,0.652602059533933,0.0771720322145475,0.494387557674192,0.440134161755751,-1.54278540035298,0.646371560779034,-0.0681852599029017,0.355078085434869,0.893777617072745,-0.0833145968525097,0.0763778860361144,0.389003428932988,0.0777291302079933,-0.0946825166865204,-0.077331794984363,49.9
162190.0,2.06410682423571,-0.0063006483979635,-2.83953230669774,0.0946347617701495,1.18488633458529,-0.906391090519592,0.973284551164135,-0.453408045689368,-0.0715726441114697,0.226887697032482,0.0306620588798534,0.438634524457822,-0.517819079920205,1.1260398749418,-0.663427536043083,-0.596173011013553,-0.623084848446065,0.251130997534148,0.665916155046435,-0.17102890478293,0.309982799010311,0.975690705467924,-0.38264318724242,-0.971962596576067,0.8832216965797,0.164851177045371,-0.0898304344558298,-0.0986249569341703,50.2
116093.0,-1.24233375678814,2.05903482622176,-1.45447274057361,-1.45721211244438,1.05043502408946,-1.41543805030389,1.62748090551969,-0.337152047431047,0.739138503876667,1.27087026368328,-0.911149334732765,-0.418807569449098,-0.754721954881425,0.354834462434434,0.0147504115982251,-0.755125336323609,-0.493919756624286,-0.367044493077245,-0.251420409132308,0.604031050791665,0.0250561241990208,0.752419205781661,-0.180374098241212,0.75061639251295,-0.0735493971539126,0.0245998927557832,0.457745033534675,0.0669993727976986,0.92
154657.0,-0.679520574101316,4.67255275192187,-6.81479843997791,7.1435001202707,0.928653839059275,-1.87301315334323,-2.30668902092068,0.993701927710531,-4.94405415592679,-5.57641879575659,5.78365443891613,-6.11770391144604,0.61416484095298,-12.451498657048,0.42715247782648,-2.2558538072409,-2.12802655387511,0.706765028987081,1.09382579750391,0.872005531266124,0.566848531943877,-0.321691497752809,-0.281324568300744,-1.12025603826283,-0.0733943446607603,0.553530429860346,0.760541928111246,0.386741821030101,0.77
157617.0,2.12851175648007,0.0100122429232796,-2.49033545165477,-0.312104320322701,1.04549676063749,-0.645536323537998,0.605366115075883,-0.289781836807486,0.0397129495064645,0.186940908474355,0.456394452216495,0.479683221673629,-0.494298124028547,1.05234977619291,-0.142077464516718,-0.27159276501105,-0.678917796658224,0.15761100991237,0.578846828101718,-0.208986901920748,0.154768500856792,0.501010351586805,-0.0898003793798586,0.0778118705008615,0.482350867037733,0.232930129361393,-0.0960494093654771,-0.0892812291799944,7.6
8528.0,0.447395553302475,2.48195386638743,-5.66081393141405,4.4559228120932,-2.4437797540431,-2.18504026247234,-4.71614294470093,1.24980325173147,-0.718326066573691,-5.3903302556601,6.45418752494833,-8.48534657377678,0.635281408794591,-7.01990155916612,0.53981407134798,-4.6498642988132,-6.2883575087823,-1.33931232244731,2.26298478762517,0.549612970886705,0.756052550277073,0.140167768675,0.665411100673545,0.131463791724986,-1.90821741154788,0.334807598686864,0.748534284767756,0.175413794422896,1.0
163664.0,-0.568705784990529,0.878523914552081,2.19148799820716,-0.373087059415761,-0.0137017464627384,-0.310024378744303,0.638281982529268,-0.122507266048881,0.35900479977887,-0.577751189598816,-0.634704839859313,-0.110412041542764,-0.058535223745792,-0.202496911135809,1.39830300906339,-0.30854820087176,-0.377352962773376,0.156195631980945,0.640403712470119,0.215703332239407,-0.208176963457157,-0.247368446977034,-0.315956579378033,-0.0604577812042658,0.331160078166312,-0.668190381379141,0.195599557797373,-0.0796698075271381,1.0
136059.0,-0.385765715230746,0.737560812038358,0.580338307688624,-0.804499793060771,0.900553336849544,-0.401195691107418,1.46667892427812,-0.430917255270995,-0.0636183580543683,-0.490061907196492,-1.58932144839937,-0.549798328397216,-0.505015112791983,-0.0272120117198232,-0.384073838155454,-0.23516835975677,-0.514003272148898,-0.55413749144648,0.393313346590493,-0.0652135821425872,-0.262620516023254,-0.567258829941221,-0.247689860676618,-0.708185989380477,-0.0888870014270431,0.289609949122179,-0.239780216484578,-0.110796380962959,45.47
160870.0,-0.644277679025173,5.00235242592827,-8.25273876012125,7.75691471173633,-0.21626731754316,-2.75149611755953,-3.3588573150418,1.40626809118347,-4.40385171690245,-5.94563397292191,4.47590467269415,-7.60726146360792,-0.160723119948911,-13.0107493697978,1.09438181918719,-2.86403911817187,-2.87134152887014,-0.180613560248759,0.647708880496559,0.816557858909547,0.587727519791778,-0.605759173274255,0.0337455457845425,-0.756169511485339,-0.0081716252537439,0.532772006004636,0.663969504849476,0.192066835389178,0.77
63491.0,-0.969747209188899,0.815909659807238,2.65796189853388,1.39150765653069,-0.147914404524231,0.899063547388297,0.145868031868868,0.235899335785561,0.371658033419137,-0.608499796866536,-0.950863465886371,1.25059863786951,0.976891478033569,-1.12610703409965,-1.59306585595718,-1.60938973047654,0.990628919594613,-1.26513681647875,1.07749305856415,-0.0217785309376455,-0.325497296784495,-0.46829509856869,-0.133737404237996,0.12112468008247,0.290859620330842,-0.401851522230678,-0.0955979020208573,0.0734616627977358,2.0
